filename,source_name,coordinates
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-04-01-19:30:33/J1436-6405/1284/2024-04-01-19:31:37.sf,J1436-6405,14:36:37.200-64:06:28.50
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-04-01-19:30:33/J1436-6405/1284/2024-04-01-19:35:04.sf,J1436-6405,14:36:37.200-64:06:28.50
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-04-01-19:30:33/J1436-6405/1284/2024-04-01-19:33:21.sf,J1436-6405,14:36:37.200-64:06:28.50
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-04-01-19:30:33/J1436-6405/1284/2024-04-01-19:30:49.sf,J1436-6405,14:36:37.200-64:06:28.50
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-04-01-19:30:33/J1436-6405/1284/2024-04-01-19:34:40.sf,J1436-6405,14:36:37.200-64:06:28.50
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-04-01-19:30:33/J1436-6405/1284/2024-04-01-19:32:01.sf,J1436-6405,14:36:37.200-64:06:28.50
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:21.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:35:16.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:05.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:45.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:41.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:35:00.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:53.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:36.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:29.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:17.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:49.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:20.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:01.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:33.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:12.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:45.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:33.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:35:08.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:25.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:09.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:13.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:05.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:17.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:44.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:40.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:25.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:09.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:28.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:48.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:13.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:37.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:29:41.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:01.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:37.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:29:57.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:33:56.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:29.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:31:57.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:32:21.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:52.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:35:24.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:30:53.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:29:49.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-11-01-05:29:41/J1020-5510/1284/2024-11-01-05:34:04.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:52.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:20.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:49:56.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:48.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:36.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:24.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:16.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:51.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:24.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:55:15.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:47.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:40.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:19.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:55.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:44.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:11.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:35.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:20.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:44.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:03.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:28.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:12.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:32.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:16.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:08.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:27.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:28.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:32.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:56.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:00.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:36.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:53:08.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:04.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:59.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:55:07.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:54:43.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:50:52.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:49:48.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:12.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:52:04.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:00.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:55:23.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-00:49:48/J1020-5510/1284/2025-02-07-00:51:40.sf,J1020-5510,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:50.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:37.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:26.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:07:46.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:07:30.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:22.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:18.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:53.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:42.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:12:17.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:07:54.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:06.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:30.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:22.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:54.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:42.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:58.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:12:09.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:10.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:38.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:58.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:34.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:46.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:50.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:10.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:06.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:34.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:02.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:29.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:18.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:07:38.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:45.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:10:26.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:12:01.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:08:02.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:11:14.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-04:07:30/J1306-6043/1284/2023-12-05-04:09:14.sf,J1306-6043,13:06:20.530-60:43:50.30
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:04:27.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:06:03.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:04:11.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:05:47.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:06:58.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:06:19.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:05:15.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:07:30.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:05:39.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:04:35.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:03:23.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:07:06.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:04:43.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:07:14.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:03:55.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:02:59.sf,J0922-4534,09:22:16.550-45:34:41.00
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-10-31-06:02:43/J0922-4534/1284/2024-10-31-06:03:39.sf,J0922-4534,09:22:16.550-45:34:41.00
